DT,outcome_rv,outcome_rv_log,lag_rv_day,lag_rv_day_2,lag_rv_day_3,lag_rv_day_4,lag_rv_day_5,lag_rv_day_6,lag_rv_day_7,lag_rv_day_8,lag_rv_day_9,lag_rv_day_10,lag_rv_day_11,lag_rv_day_12,lag_rv_day_13,lag_rv_day_14,lag_rv_day_15,lag_rv_day_16,lag_rv_day_17,lag_rv_day_18,lag_rv_day_19,lag_rv_day_20,lag_rv_day_21,lag_rv_day_log,lag_rv_day_log_2,lag_rv_day_log_3,lag_rv_day_log_4,lag_rv_day_log_5,lag_rv_day_log_6,lag_rv_day_log_7,lag_rv_day_log_8,lag_rv_day_log_9,lag_rv_day_log_10,lag_rv_day_log_11,lag_rv_day_log_12,lag_rv_day_log_13,lag_rv_day_log_14,lag_rv_day_log_15,lag_rv_day_log_16,lag_rv_day_log_17,lag_rv_day_log_18,lag_rv_day_log_19,lag_rv_day_log_20,lag_rv_day_log_21,lag_rv_week,lag_rv_week_log,lag_rv_month,lag_rv_month_log,lag_rv_3month,lag_rv_3month_log,vix,return_sign_day,return_sign_week,return_sign_month,liquidity_day,liquidity_week,liquidity_month,liquidity_day_log,liquidity_week_log,liquidity_month_log,vix_log,mktMinusRiskfree,smb,hml,rf
20120103,5.836454427208998e-4,-7.446216878135785,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,5.233998587651615e-4,0.0010191792010587196,6.473306776178239e-4,8.283630564001478e-4,6.643382005677458e-4,9.605770188462628e-4,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,-7.555164837709378,-6.8887576804790935,-7.34265330033666,-7.096059025767388,-7.316719199952079,-6.947976392769194,3.869324387433071e-4,-7.877399803540642,6.11672872845904e-4,-7.470193385310741,8.651895410823491e-4,-7.23046766385927,22.97,1,1,0,46820.999999999985,33853.970411889306,39341.24527009641,10.754087099210663,10.429811565757088,10.58002874548621,3.134189016701007,0.02,0.01,0,0
20120104,0.0012695291484480346,-6.669109196509649,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,5.233998587651615e-4,0.0010191792010587196,6.473306776178239e-4,8.283630564001478e-4,6.643382005677458e-4,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,-7.555164837709378,-6.8887576804790935,-7.34265330033666,-7.096059025767388,-7.316719199952079,4.4630182230638647e-4,-7.735297060660141,5.846876865189959e-4,-7.502088925267177,8.606738095589238e-4,-7.236718265699711,22.22,1,1,0,37089.99999999997,36245.885682199056,38944.285524860396,10.521102670483636,10.498081155419293,10.569887327438181,3.100992784211484,1.67,0.08,0.57,0
20120105,7.275382333129206e-4,-7.225844005917538,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,5.233998587651615e-4,0.0010191792010587196,6.473306776178239e-4,8.283630564001478e-4,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,-7.555164837709378,-6.8887576804790935,-7.34265330033666,-7.096059025767388,6.283933478934019e-4,-7.482721106395391,5.987309651372582e-4,-7.489413143619016,8.675228893827737e-4,-7.230049131792525,21.48,1,1,1,70515.99999999997,42913.157075078525,39751.28691561277,11.163594913405634,10.666933749622586,10.590397494793953,3.067122269640664,-0.02,-0.45,-0.03,0
20120106,5.125663749361046e-4,-7.576080343267227,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,5.233998587651615e-4,0.0010191792010587196,6.473306776178239e-4,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,-7.555164837709378,-6.8887576804790935,-7.34265330033666,6.795132720328021e-4,-7.396157579808076,6.016036938984025e-4,-7.485282452981083,8.475440342871454e-4,-7.245716482141509,20.63,0,1,1,48408.000000000015,46070.5979980519,39794.524006095264,10.787420368302158,10.737930238050884,10.59148459401991,3.0267463270831603,0.28,0.26,-0.16,0
20120109,2.992250085308345e-4,-8.114314730695074,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,5.233998587651615e-4,0.0010191792010587196,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,-7.555164837709378,-6.8887576804790935,7.151070878566736e-4,-7.310857078204925,5.872492992864006e-4,-7.50710160377653,7.851942680604706e-4,-7.2790554889375265,21.07,1,1,1,39414.00000000002,47174.85434589217,39978.43374997316,10.581876362120529,10.761616282704527,10.596095431448408,3.0478502278160975,-0.28,-0.06,-0.25,0
20120110,5.254188538411039e-4,-7.551314796619136,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,5.233998587651615e-4,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,-7.555164837709378,6.78500841589759e-4,-7.406313030905054,5.71426314327901e-4,-7.542177123338276,7.585924476513564e-4,-7.308249558801157,20.69,1,1,1,58285.000000000015,49287.159648675035,40941.1237964533,10.973100049353933,10.80541887273318,10.619890308678631,3.029650491757452,0.31,0.35,-0.09,0
20120111,8.3231496055675e-4,-7.091299630416725,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,5.18618067778934e-4,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,-7.564342845939145,6.668555238137998e-4,-7.427332614601725,5.489826621816458e-4,-7.572293355890096,7.366590372805475e-4,-7.328296935733823,21.05,1,1,1,56851.99999999999,53682.35675203364,41716.09422968606,10.948206678858902,10.890839674408232,10.638642286076553,3.0469005601283903,1.03,0.34,0.11,0
20120112,7.553819653624387e-4,-7.18828702225945,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,6.716259727587072e-4,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,-7.305808960550498,5.794126862355429e-4,-7.51177070138314,5.630242577176272e-4,-7.55120857374043,7.249984788197427e-4,-7.338217271403934,20.47,0,1,1,53213.00000000003,50743.16931176433,42457.13031020054,10.88205800638073,10.834532293003253,10.656250147250208,3.018960399673198,0.07,0.19,0.01,0
20120113,8.672489790471088e-4,-7.050184449345308,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,9.418098619179508e-4,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,-6.967707148859091,5.849814326454464e-4,-7.504259304651523,5.737862530623319e-4,-7.534115127209535,7.282251082314039e-4,-7.333199471854867,20.91,1,1,1,47212.000000000015,50489.91511626577,43162.70944604553,10.76240337654896,10.829528894652613,10.672732194186805,3.0402275134405423,0.3,0.24,-0.16,0
20120117,5.365044196382651e-4,-7.530435758018291,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,4.6852200225379456e-4,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,-7.665927494200071,6.559179534676473e-4,-7.399080125867139,5.826782078936229e-4,-7.522495831245663,7.243047771385054e-4,-7.337155419691563,22.2,0,1,1,41843.99999999998,51097.67936303032,43247.78544639061,10.641703696463651,10.841494361521237,10.674701307497417,3.100092288878234,0.08,0.09,0.02,0
20120118,8.560392891880222e-4,-7.0631942842917015,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,4.622395518256183e-4,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,-7.679427290817565,7.033738356891334e-4,-7.282304331331782,5.642552332445462e-4,-7.548074404389262,7.143225337125667e-4,-7.34929337206238,20.89,1,1,1,48161.99999999997,49184.778430706916,43799.81907089289,10.782325607359631,10.803339473122376,10.687384965554473,3.0392705755684744,0.3,-0.14,-0.56,0
20120119,4.060527655357856e-4,-7.809027442433323,8.560392891880223e-4,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,7.289854809104025e-4,-7.0631942842917015,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,-7.223856742600587,7.694979227585171e-4,-7.184680228866295,5.818696553779203e-4,-7.520677440302519,7.156808064345201e-4,-7.347617299291549,19.87,0,0,1,69992.00000000006,51273.29770683311,45327.785856223294,11.156136228786101,10.844925383107817,10.721675497743556,2.9892110565637253,1.24,0.48,-0.03,0
20120120,7.46417222084306e-4,-7.200225835165302,4.0605276553578543e-4,8.560392891880223e-4,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,5.483840498583081e-4,-7.809027442433323,-7.0631942842917015,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,-7.508534695567235,6.842454837543241e-4,-7.328225791269615,5.793157105465642e-4,-7.526568356285053,7.074780539724794e-4,-7.360454793439821,18.28,1,1,1,40371.00000000001,48517.85622297146,45310.15564447786,10.605866984409651,10.789687178713601,10.721286472757422,2.905807566026004,0.53,-0.15,-0.21,0
20120123,4.1863930789572514e-4,-7.778500849122295,7.464172220843057e-4,4.0605276553578543e-4,8.560392891880223e-4,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,4.666259209956356e-4,-7.200225835165302,-7.809027442433323,-7.0631942842917015,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,-7.669982646993171,6.824525350986975e-4,-7.330613553850785,5.801080624181053e-4,-7.525494224128904,7.090023896974233e-4,-7.3582611914396105,18.67,1,1,1,52828.99999999998,49621.01019538371,44664.06879191713,10.874815561340181,10.812169615671845,10.70692462719851,2.9269179575536315,0.05,0.19,0.52,0
20120124,4.6926673414041657e-4,-7.664339221672846,4.186393078957251e-4,7.464172220843057e-4,4.0605276553578543e-4,8.560392891880223e-4,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,5.516029843091643e-4,-7.778500849122295,-7.200225835165302,-7.809027442433323,-7.0631942842917015,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,-7.50268200178209,5.927306008684207e-4,-7.476276833806183,5.742105741470787e-4,-7.537765412926861,6.783477967626807e-4,-7.384980864523144,18.91,1,1,1,38007,48675.64118017497,44079.123343518084,10.545525632270163,10.792934002833148,10.693741555777807,2.9396908826703663,0.15,-0.2,0.01,0
20120125,4.1695376725271965e-4,-7.782535212209549,4.6926673414041673e-4,4.186393078957251e-4,7.464172220843057e-4,4.0605276553578543e-4,8.560392891880223e-4,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,3.432195611160973e-4,-7.664339221672846,-7.778500849122295,-7.200225835165302,-7.809027442433323,-7.0631942842917015,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,-7.977140195715667,5.792830637688511e-4,-7.503057526537094,5.743306111082052e-4,-7.537508893594119,6.633167122841306e-4,-7.402191817899832,18.31,1,1,1,36692.99999999999,46098.56669987122,43917.62322850538,10.510341280155473,10.738537137392317,10.69007095879253,2.907447358686419,-0.1,0.59,-0.13,0
20120126,4.0686800285356787e-4,-7.807021742437014,4.1695376725271965e-4,4.6926673414041673e-4,4.186393078957251e-4,7.464172220843057e-4,4.0605276553578543e-4,8.560392891880223e-4,5.365044196382653e-4,8.672489790471087e-4,7.55381965362439e-4,8.323149605567501e-4,5.254188538411039e-4,2.992250085308347e-4,5.125663749361045e-4,7.275382333129208e-4,0.001269529148448035,5.836454427208998e-4,4.8225623986540827e-4,3.345972958167464e-4,4.719386126159199e-4,3.5907152051295807e-4,2.8679852490550274e-4,-7.782535212209549,-7.664339221672846,-7.778500849122295,-7.200225835165302,-7.809027442433323,-7.0631942842917015,-7.530435758018291,-7.050184449345308,-7.18828702225945,-7.091299630416725,-7.551314796619136,-8.114314730695074,-7.576080343267227,-7.225844005917538,-6.669109196509649,-7.446216878135785,-7.637034967194424,-8.002582851282982,-7.658661638854115,-7.931988967833397,-8.156730592538288,4.914659593817905e-4,-7.646925712120663,5.682101921510941e-4,-7.550229494068095,6.518731730458156e-4,-7.41785372087206,18.57,0,1,1,40334.99999999997,41287.07859757687,43542.813590792226,10.604974857371074,10.62830486310931,10.68149995352735,2.9215473753646144,0.97,0.19,-0.92,0
